patent_number,in_bindingdb,example,compound_IUPAC_name,smiles,inchikey,target_display_name,gene,uniprot_id,accession,organism,target_type,assay,metric,value_nM,value_reported,structure_source,inchikey_connectivity,clean_conn_iupac,clean_conn_mol,clean_conn_cdx
US20250277012A1,no,Compd 174,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 183,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 184,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,500.0,500 nM,missing,,,,
US20250277012A1,no,Compd 185,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,500.0,500 nM,missing,,,,
US20250277012A1,no,Compd 186,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 187,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 188,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,500.0,500 nM,missing,,,,
US20250277012A1,no,Compd 189,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 190,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 191,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 192,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 203,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 206,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 207,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,5.5,1-10 nM,missing,,,,
US20250277012A1,no,Compd 207,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 208,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 209,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 211,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 212,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 213,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 214,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 215,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,5.5,1-10 nM,missing,,,,
US20250277012A1,no,Compd 215,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 216,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,5.5,1-10 nM,missing,,,,
US20250277012A1,no,Compd 217,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 219,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 220,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,5.5,1-10 nM,missing,,,,
US20250277012A1,no,Compd 221,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,5.5,1-10 nM,missing,,,,
US20250277012A1,no,Compd 224,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 225,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 226,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 227,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 228,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 230,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 231,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 232,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 233,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 234,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 241,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 243,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 244,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 245,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 248,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 251,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 253,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 254,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 255,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 256,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,5.5,1-10 nM,missing,,,,
US20250277012A1,no,Compd 256,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 257,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 258,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 259,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 260,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 261,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 262,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 263,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 264,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 265,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 266,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 267,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 268,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 269,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 270,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 271,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 272,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 273,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 274,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 276,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 277,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 278,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 279,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 280,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,500.0,500 nM,missing,,,,
US20250277012A1,no,Compd 281,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 282,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 284,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,500.0,500 nM,missing,,,,
US20250277012A1,no,Compd 285,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 286,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 287,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,500.0,500 nM,missing,,,,
US20250277012A1,no,Compd 289,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 290,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 291,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 293,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,5.5,1-10 nM,missing,,,,
US20250277012A1,no,Compd 293,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 294,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 295,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 296,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,500.0,500 nM,missing,,,,
US20250277012A1,no,Compd 297,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,500.0,500 nM,missing,,,,
US20250277012A1,no,Compd 298,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 299,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 300,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,300.0,100-500 nM,missing,,,,
US20250277012A1,no,Compd 301,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 302,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 303,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 304,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 305,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 306,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 309,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 310,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 311,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 312,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 315,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 316,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 317,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 318,,,,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,missing,,,,
US20250277012A1,no,Compd 142,Isovaleric_Acid-E-T-H-[DIP]-P—C—C—[NMe_Lys_Palm]-[DIP]-[dK]-NH2,CCCCCCCCCCCCCCCC(=O)NCCCCC1C(=O)NC(C(c2ccccc2)c2ccccc2)C(=O)NC(C(N)=O)CCCCNC(=O)CCC(NC(=O)CC(C)C)C(=O)NC([C@@H](C)O)C(=O)NC(Cc2c[nH]cn2)C(=O)NC(C(c2ccccc2)c2ccccc2)C(=O)N2CCCC2C(=O)NC2CSSCC(NC2=O)C(=O)N1C,QOSSOPFFJHFODX-XLNSLWBGSA-N,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,5.5,1-10 nM,armprio_cdx,QOSSOPFFJHFODX,,QOSSOPFFJHFODX,QOSSOPFFJHFODX
US20250277012A1,no,Compd 142,Isovaleric_Acid-E-T-H-[DIP]-P—C—C—[NMe_Lys_Palm]-[DIP]-[dK]-NH2,CCCCCCCCCCCCCCCC(=O)NCCCCC1C(=O)NC(C(c2ccccc2)c2ccccc2)C(=O)NC(C(N)=O)CCCCNC(=O)CCC(NC(=O)CC(C)C)C(=O)NC([C@@H](C)O)C(=O)NC(Cc2c[nH]cn2)C(=O)NC(C(c2ccccc2)c2ccccc2)C(=O)N2CCCC2C(=O)NC2CSSCC(NC2=O)C(=O)N1C,QOSSOPFFJHFODX-XLNSLWBGSA-N,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,armprio_cdx,QOSSOPFFJHFODX,,QOSSOPFFJHFODX,QOSSOPFFJHFODX
US20250277012A1,no,Compd 143,Isovaleric_Acid-E-T-H-[DIP]-P—C—C—[NMe_Lys_DMG_N_2ae_Palm]-[DIP]-[dK]-NH2,CCCCCCCCCCCCCCCC(=O)NCC[N+](C)(C)CC(=O)NCCCCC1C(=O)NC(C(c2ccccc2)c2ccccc2)C(=O)NC(C(N)=O)CCCCNC(=O)CCC(NC(=O)CC(C)C)C(=O)NC([C@@H](C)O)C(=O)NC(Cc2c[nH]cn2)C(=O)NC(C(c2ccccc2)c2ccccc2)C(=O)N2CCCC2C(=O)NC2CSSCC(NC2=O)C(=O)N1C,XBGGJMXXRHETKK-NJBFAZOXSA-O,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,55.0,10-100 nM,armprio_cdx,XBGGJMXXRHETKK,,XBGGJMXXRHETKK,XBGGJMXXRHETKK
US20250277012A1,no,Compd 143,Isovaleric_Acid-E-T-H-[DIP]-P—C—C—[NMe_Lys_DMG_N_2ae_Palm]-[DIP]-[dK]-NH2,CCCCCCCCCCCCCCCC(=O)NCC[N+](C)(C)CC(=O)NCCCCC1C(=O)NC(C(c2ccccc2)c2ccccc2)C(=O)NC(C(N)=O)CCCCNC(=O)CCC(NC(=O)CC(C)C)C(=O)NC([C@@H](C)O)C(=O)NC(Cc2c[nH]cn2)C(=O)NC(C(c2ccccc2)c2ccccc2)C(=O)N2CCCC2C(=O)NC2CSSCC(NC2=O)C(=O)N1C,XBGGJMXXRHETKK-NJBFAZOXSA-O,Human ferroportin,SLC40A1,S40A1_HUMAN,Q9NP59,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: FPN internalization assay,IC50,5.5,1-10 nM,armprio_cdx,XBGGJMXXRHETKK,,XBGGJMXXRHETKK,XBGGJMXXRHETKK
